Game Date,Away Team,Home Team,Away Record,Away Score,Home Record,Home Score,Away 1th,Home 1th,Away 2th,Home 2th,Away 3th,Home 3th,Away 4th,Home 4th,Away 5th,Home 5th,Away 6th,Home 6th,Away 7th,Home 7th,Away 8th,Home 8th,Away 9th,Home 9th,YRFI
2025-05-02,Kansas City Royals,Baltimore Orioles,17-16,0.0,13-18,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2025-05-02,Minnesota Twins,Boston Red Sox,13-20,1.0,18-16,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1.0
2025-05-02,Houston Astros,Chicago White Sox,16-15,3.0,9-23,7.0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,1,3,0,0,1.0
2025-05-02,Washington Nationals,Cincinnati Reds,14-19,1.0,18-15,6.0,0,2,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1.0
2025-05-02,Detroit Tigers,Los Angeles Angels,21-12,9.0,12-19,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1.0
2025-05-02,Athletics,Miami Marlins,18-15,6.0,12-19,1.0,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0.0
2025-05-02,Chicago Cubs,Milwaukee Brewers,20-13,10.0,16-17,0.0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
2025-05-02,Tampa Bay Rays,New York Yankees,14-18,0.0,19-13,3.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0
2025-05-02,Arizona Diamondbacks,Philadelphia Phillies,17-15,2.0,18-14,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1.0
2025-05-02,San Diego Padres,Pittsburgh Pirates,20-11,9.0,12-21,4.0,0,0,0,0,0,1,2,1,3,1,0,1,0,0,3,0,1,0,0.0
2025-05-02,Colorado Rockies,San Francisco Giants,6-26,0.0,20-13,4.0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-02,New York Mets,St. Louis Cardinals,22-11,9.0,14-19,3.0,0,1,2,0,0,2,0,0,4,0,0,0,2,0,0,0,1,0,1.0
2025-05-02,Seattle Mariners,Texas Rangers,19-12,13.0,16-17,1.0,0,0,0,0,0,0,1,0,7,0,2,0,0,0,0,0,3,1,0.0
2025-05-02,Cleveland Guardians,Toronto Blue Jays,18-14,3.0,16-16,5.0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,2,0,0,0.0
2025-05-03,Los Angeles Dodgers,Atlanta Braves,23-10,10.0,14-18,3.0,0,0,1,1,2,0,4,2,0,0,0,0,0,0,3,0,0,0,0.0
2025-05-03,Kansas City Royals,Baltimore Orioles,18-16,4.0,13-19,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0.0
2025-05-03,Minnesota Twins,Boston Red Sox,14-20,4.0,18-17,3.0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,0,0,0,0.0
2025-05-03,Houston Astros,Chicago White Sox,17-15,8.0,9-24,3.0,0,3,0,0,1,0,2,0,0,0,3,0,0,0,2,0,0,0,1.0
2025-05-03,Washington Nationals,Cincinnati Reds,15-19,11.0,18-16,6.0,2,2,0,1,0,0,1,0,0,0,4,1,1,0,2,1,1,1,1.0
2025-05-03,Detroit Tigers,Los Angeles Angels,21-13,2.0,13-19,5.0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0.0
2025-05-03,Athletics,Miami Marlins,18-16,6.0,13-19,9.0,1,0,1,0,0,2,2,0,0,2,1,0,0,0,1,0,0,5,1.0
2025-05-03,Chicago Cubs,Milwaukee Brewers,21-13,6.0,16-18,2.0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1.0
2025-05-03,Tampa Bay Rays,New York Yankees,15-18,3.0,19-14,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0
2025-05-03,Arizona Diamondbacks,Philadelphia Phillies,17-16,2.0,19-14,7.0,0,0,0,3,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0.0
2025-05-03,San Diego Padres,Pittsburgh Pirates,21-11,2.0,12-22,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
2025-05-03,Colorado Rockies,San Francisco Giants,6-27,3.0,21-13,6.0,0,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0.0
2025-05-03,New York Mets,St. Louis Cardinals,22-11,,14-19,,,,,,,,,,,,,,,,,,,,
2025-05-03,Seattle Mariners,Texas Rangers,20-12,2.0,16-18,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
2025-05-03,Cleveland Guardians,Toronto Blue Jays,19-14,5.0,16-17,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,0,1.0
2025-05-04,Los Angeles Dodgers,Atlanta Braves,23-11,3.0,15-18,4.0,0,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1.0
2025-05-04,Kansas City Royals,Baltimore Orioles,19-16,11.0,13-20,6.0,0,0,1,1,0,1,2,1,1,2,1,0,2,0,2,1,2,0,0.0
2025-05-04,Minnesota Twins,Boston Red Sox,15-20,5.0,18-18,4.0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,2,1,0,0,1.0
2025-05-04,Houston Astros,Chicago White Sox,17-16,4.0,10-24,5.0,0,0,2,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0.0
2025-05-04,Washington Nationals,Cincinnati Reds,16-19,4.0,18-17,1.0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0
2025-05-04,Detroit Tigers,Los Angeles Angels,22-13,13.0,13-20,1.0,0,0,3,0,2,0,0,0,0,0,3,0,3,1,0,0,2,0,0.0
2025-05-04,Athletics,Miami Marlins,19-16,3.0,13-20,2.0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0.0
2025-05-04,Chicago Cubs,Milwaukee Brewers,21-14,0.0,17-18,4.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0
2025-05-04,Tampa Bay Rays,New York Yankees,16-18,7.0,19-15,5.0,0,0,1,0,1,0,3,0,0,0,0,2,2,0,0,3,0,0,0.0
2025-05-04,Arizona Diamondbacks,Philadelphia Phillies,18-16,11.0,19-15,9.0,0,1,0,0,3,0,4,1,0,0,0,3,0,1,0,0,1,2,1.0
2025-05-04,San Diego Padres,Pittsburgh Pirates,22-11,4.0,12-23,0.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2025-05-04,Colorado Rockies,San Francisco Giants,6-28,3.0,22-13,9.0,0,1,0,0,0,1,0,0,1,3,0,0,0,4,2,0,0,0,1.0
2025-05-04,New York Mets,St. Louis Cardinals,22-12,5.0,15-19,6.0,1,0,0,1,1,1,0,4,0,0,1,0,0,0,2,0,0,0,1.0
2025-05-04,New York Mets,St. Louis Cardinals,22-13,4.0,16-19,5.0,0,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-05-04,Seattle Mariners,Texas Rangers,20-13,1.0,17-18,8.0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0.0
2025-05-04,Cleveland Guardians,Toronto Blue Jays,20-14,5.0,16-18,4.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,1,0.0
2025-05-05,New York Mets,Arizona Diamondbacks,23-13,5.0,18-17,4.0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,1.0
2025-05-05,Seattle Mariners,Athletics,20-14,6.0,20-16,7.0,0,1,0,1,4,0,0,2,0,0,0,0,0,1,1,0,0,0,1.0
2025-05-05,Cincinnati Reds,Atlanta Braves,18-18,0.0,16-18,4.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-05,San Francisco Giants,Chicago Cubs,22-14,2.0,22-14,9.0,0,0,0,0,0,2,2,2,0,0,0,5,0,0,0,0,0,0,0.0
2025-05-05,Chicago White Sox,Kansas City Royals,10-25,0.0,20-16,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0
2025-05-05,Los Angeles Dodgers,Miami Marlins,24-11,7.0,13-21,4.0,1,0,0,0,2,0,0,0,2,0,1,1,1,0,0,3,0,0,1.0
2025-05-05,Houston Astros,Milwaukee Brewers,17-17,1.0,18-18,5.0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0.0
2025-05-05,San Diego Padres,New York Yankees,23-11,4.0,19-16,3.0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0.0
2025-05-05,Pittsburgh Pirates,St. Louis Cardinals,12-24,3.0,17-19,6.0,2,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,1.0
2025-05-05,Cleveland Guardians,Washington Nationals,20-14,,16-19,,,,,,,,,,,,,,,,,,,,
2025-05-06,New York Mets,Arizona Diamondbacks,23-14,1.0,19-17,5.0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0.0
2025-05-06,Seattle Mariners,Athletics,21-14,5.0,20-17,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1.0
2025-05-06,Cincinnati Reds,Atlanta Braves,18-19,1.0,17-18,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2025-05-06,Texas Rangers,Boston Red Sox,18-18,6.0,18-19,1.0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1.0
2025-05-06,San Francisco Giants,Chicago Cubs,23-14,14.0,22-15,5.0,0,0,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0.0
2025-05-06,Detroit Tigers,Colorado Rockies,22-13,,6-28,,,,,,,,,,,,,,,,,,,,
2025-05-06,Chicago White Sox,Kansas City Royals,10-26,3.0,21-16,4.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0.0
2025-05-06,Toronto Blue Jays,Los Angeles Angels,16-19,3.0,14-20,8.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1.0
2025-05-06,Los Angeles Dodgers,Miami Marlins,24-12,4.0,14-21,5.0,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,1.0
2025-05-06,Houston Astros,Milwaukee Brewers,17-18,3.0,19-18,4.0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.0
2025-05-06,Baltimore Orioles,Minnesota Twins,13-21,1.0,16-20,9.0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0.0
2025-05-06,San Diego Padres,New York Yankees,23-12,3.0,20-16,12.0,0,0,0,0,0,0,2,2,0,0,0,0,1,10,0,0,0,0,0.0
2025-05-06,Pittsburgh Pirates,St. Louis Cardinals,12-25,1.0,18-19,2.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0
2025-05-06,Philadelphia Phillies,Tampa Bay Rays,20-15,8.0,16-19,4.0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,4,1,1,1,0.0
2025-05-06,Cleveland Guardians,Washington Nationals,20-15,9.0,17-19,10.0,1,1,1,0,0,2,0,0,0,1,0,2,6,4,0,0,1,0,1.0
2025-05-06,Cleveland Guardians,Washington Nationals,21-15,9.0,17-20,1.0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,2,0,1,0,0.0
2025-05-07,New York Mets,Arizona Diamondbacks,24-14,7.0,19-18,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,3,0,0.0
2025-05-07,Seattle Mariners,Athletics,22-14,6.0,20-18,5.0,0,3,0,0,0,0,0,2,1,0,3,0,0,0,2,0,0,0,1.0
2025-05-07,Cincinnati Reds,Atlanta Braves,19-19,4.0,17-19,3.0,2,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1.0
2025-05-07,Texas Rangers,Boston Red Sox,18-19,4.0,19-19,6.0,0,0,0,0,1,0,1,2,1,0,0,1,0,2,0,1,1,0,0.0
2025-05-07,San Francisco Giants,Chicago Cubs,24-14,3.0,22-16,1.0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0
2025-05-07,Detroit Tigers,Colorado Rockies,23-13,8.0,6-29,6.0,0,2,0,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1.0
2025-05-07,Chicago White Sox,Kansas City Royals,10-27,1.0,22-16,2.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0
2025-05-07,Toronto Blue Jays,Los Angeles Angels,16-20,4.0,15-20,5.0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,3,0.0
2025-05-07,Los Angeles Dodgers,Miami Marlins,25-12,10.0,14-22,1.0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,3,1,0.0
2025-05-07,Houston Astros,Milwaukee Brewers,18-18,9.0,19-19,1.0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,3,0,0.0
2025-05-07,Baltimore Orioles,Minnesota Twins,13-22,2.0,17-20,5.0,0,0,0,0,1,3,0,0,1,0,0,0,0,2,0,0,0,0,0.0
2025-05-07,San Diego Padres,New York Yankees,23-13,3.0,21-16,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0.0
2025-05-07,Pittsburgh Pirates,St. Louis Cardinals,12-26,0.0,19-19,5.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0.0
2025-05-07,Philadelphia Phillies,Tampa Bay Rays,21-15,7.0,16-20,0.0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0.0
2025-05-07,Cleveland Guardians,Washington Nationals,22-15,8.0,17-21,6.0,0,0,0,1,0,2,0,0,0,0,8,0,0,3,0,0,0,0,0.0
2025-05-08,Los Angeles Dodgers,Arizona Diamondbacks,25-13,3.0,20-18,5.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,1,0,0.0
2025-05-08,Cincinnati Reds,Atlanta Braves,19-20,4.0,18-19,5.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,1.0
2025-05-08,Texas Rangers,Boston Red Sox,18-20,0.0,20-19,5.0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
2025-05-08,Detroit Tigers,Colorado Rockies,24-13,10.0,6-30,2.0,2,0,5,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0
2025-05-08,Detroit Tigers,Colorado Rockies,25-13,11.0,6-31,1.0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,3,0,0,0,0.0
2025-05-08,Chicago White Sox,Kansas City Royals,10-28,0.0,23-16,10.0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,4,0,0,1.0
2025-05-08,Toronto Blue Jays,Los Angeles Angels,17-20,8.0,15-21,5.0,0,2,0,2,2,0,0,0,1,0,4,0,0,1,1,0,0,0,1.0
2025-05-08,Baltimore Orioles,Minnesota Twins,13-23,2.0,18-20,5.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1.0
2025-05-08,Philadelphia Phillies,Tampa Bay Rays,22-15,7.0,16-21,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,1,0,1.0
2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,26-13,14.0,20-19,11.0,1,3,2,0,5,0,0,1,0,4,0,1,0,0,0,2,6,0,1.0
2025-05-09,New York Yankees,Athletics,22-16,10.0,20-19,2.0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,5,1,0,1,0.0
2025-05-09,Miami Marlins,Chicago White Sox,14-23,2.0,11-28,6.0,1,0,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1.0
2025-05-09,Philadelphia Phillies,Cleveland Guardians,22-16,0.0,23-15,6.0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0.0
2025-05-09,San Diego Padres,Colorado Rockies,24-13,13.0,6-32,9.0,1,0,0,0,4,0,0,1,5,0,2,1,0,0,1,5,0,2,1.0
2025-05-09,Texas Rangers,Detroit Tigers,18-21,1.0,26-13,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-05-09,Cincinnati Reds,Houston Astros,19-21,0.0,19-18,3.0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0
2025-05-09,Boston Red Sox,Kansas City Royals,20-20,1.0,24-16,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-09,Baltimore Orioles,Los Angeles Angels,14-23,4.0,15-22,1.0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0
2025-05-09,San Francisco Giants,Minnesota Twins,24-15,1.0,19-20,3.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.0
2025-05-09,Chicago Cubs,New York Mets,22-17,2.0,25-14,7.0,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1.0
2025-05-09,Atlanta Braves,Pittsburgh Pirates,18-20,2.0,13-26,3.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0.0
2025-05-09,Toronto Blue Jays,Seattle Mariners,18-20,6.0,22-15,3.0,2,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,1.0
2025-05-09,Milwaukee Brewers,Tampa Bay Rays,19-20,3.0,17-21,4.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1.0
2025-05-09,St. Louis Cardinals,Washington Nationals,20-19,10.0,17-22,0.0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,3,0,1,0,1.0
2025-05-10,Los Angeles Dodgers,Arizona Diamondbacks,26-14,0.0,21-19,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0
2025-05-10,New York Yankees,Athletics,22-17,7.0,21-19,11.0,0,0,0,1,0,3,1,0,0,0,5,0,0,3,0,4,1,0,0.0
2025-05-10,Miami Marlins,Chicago White Sox,15-23,3.0,11-29,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1.0
2025-05-10,Philadelphia Phillies,Cleveland Guardians,23-16,7.0,23-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.0
2025-05-10,San Diego Padres,Colorado Rockies,25-13,21.0,6-33,0.0,5,0,1,0,1,0,8,0,4,0,1,0,0,0,1,0,0,0,1.0
2025-05-10,Texas Rangers,Detroit Tigers,19-21,10.0,26-14,3.0,2,1,1,0,2,0,0,1,2,0,0,0,1,0,0,1,2,0,1.0
2025-05-10,Cincinnati Reds,Houston Astros,20-21,13.0,19-19,9.0,10,1,0,0,2,6,0,0,0,1,1,0,0,0,0,0,0,1,1.0
2025-05-10,Boston Red Sox,Kansas City Royals,21-20,10.0,24-17,1.0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,3,0,0,0,0.0
2025-05-10,Baltimore Orioles,Los Angeles Angels,14-24,2.0,16-22,5.0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1.0
2025-05-10,San Francisco Giants,Minnesota Twins,24-16,1.0,20-20,2.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-10,Chicago Cubs,New York Mets,23-17,6.0,25-15,5.0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,2,2,0,0,1.0
2025-05-10,Atlanta Braves,Pittsburgh Pirates,19-20,3.0,13-27,2.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-10,Toronto Blue Jays,Seattle Mariners,19-20,6.0,22-16,3.0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,3,0,0,0,0.0
2025-05-10,Milwaukee Brewers,Tampa Bay Rays,19-21,2.0,18-21,3.0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0.0
2025-05-10,St. Louis Cardinals,Washington Nationals,21-19,4.0,17-23,2.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,27-14,8.0,21-20,1.0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,3,0,1.0
2025-05-11,New York Yankees,Athletics,23-17,12.0,21-20,2.0,0,0,5,0,1,0,0,1,5,1,0,0,1,0,0,0,0,0,0.0
2025-05-11,Miami Marlins,Chicago White Sox,15-24,2.0,12-29,4.0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0.0
2025-05-11,Philadelphia Phillies,Cleveland Guardians,24-16,3.0,23-17,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
2025-05-11,San Diego Padres,Colorado Rockies,25-14,3.0,7-33,9.0,1,3,0,0,0,3,0,0,0,0,0,0,0,2,2,1,0,0,1.0
2025-05-11,Texas Rangers,Detroit Tigers,20-21,6.0,26-15,1.0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0.0
2025-05-11,Cincinnati Reds,Houston Astros,20-22,0.0,20-19,6.0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0.0
2025-05-11,Boston Red Sox,Kansas City Royals,22-20,3.0,24-18,1.0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0
2025-05-11,Baltimore Orioles,Los Angeles Angels,15-24,7.0,16-23,3.0,1,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,1.0
2025-05-11,San Francisco Giants,Minnesota Twins,24-17,6.0,21-20,7.0,1,0,0,0,0,0,2,2,1,1,0,2,0,0,1,0,0,0,1.0
2025-05-11,Chicago Cubs,New York Mets,23-18,2.0,26-15,6.0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0.0
2025-05-11,Atlanta Braves,Pittsburgh Pirates,19-21,3.0,14-27,4.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0.0
2025-05-11,Toronto Blue Jays,Seattle Mariners,20-20,9.0,22-17,1.0,0,0,1,0,0,1,1,0,3,0,2,0,2,0,0,0,0,0,0.0
2025-05-11,Milwaukee Brewers,Tampa Bay Rays,20-21,4.0,18-22,2.0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1.0
2025-05-11,St. Louis Cardinals,Washington Nationals,22-19,6.0,17-24,1.0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1.0
2025-05-12,Washington Nationals,Atlanta Braves,17-25,3.0,20-21,4.0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,0.0
2025-05-12,Miami Marlins,Chicago Cubs,15-25,2.0,24-18,5.0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0.0
2025-05-12,Milwaukee Brewers,Cleveland Guardians,20-22,0.0,24-17,5.0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0.0
2025-05-12,Boston Red Sox,Detroit Tigers,22-21,2.0,27-15,14.0,0,2,0,0,0,9,0,1,0,0,1,1,0,1,0,0,1,0,1.0
2025-05-12,Kansas City Royals,Houston Astros,25-18,7.0,20-20,5.0,0,0,4,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0.0
2025-05-12,Pittsburgh Pirates,New York Mets,14-28,3.0,27-15,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0.0
2025-05-12,St. Louis Cardinals,Philadelphia Phillies,23-19,3.0,24-17,2.0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0.0
2025-05-12,Los Angeles Angels,San Diego Padres,17-23,9.0,25-15,5.0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,1,6,0,0.0
2025-05-12,Arizona Diamondbacks,San Francisco Giants,22-20,2.0,24-18,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
2025-05-12,New York Yankees,Seattle Mariners,24-17,11.0,22-18,5.0,0,1,0,0,1,1,0,0,6,0,0,0,1,1,0,2,3,0,1.0
2025-05-12,Colorado Rockies,Texas Rangers,7-34,1.0,21-21,2.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0
2025-05-13,Washington Nationals,Atlanta Braves,17-26,2.0,21-21,5.0,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,1.0
2025-05-13,Minnesota Twins,Baltimore Orioles,21-20,,15-24,,,,,,,,,,,,,,,,,,,,
2025-05-13,Miami Marlins,Chicago Cubs,15-26,4.0,25-18,5.0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,3,0.0
2025-05-13,Chicago White Sox,Cincinnati Reds,13-29,5.0,20-23,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
2025-05-13,Milwaukee Brewers,Cleveland Guardians,20-23,0.0,25-17,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2025-05-13,Boston Red Sox,Detroit Tigers,22-22,9.0,28-15,10.0,0,1,1,0,0,1,1,1,2,0,0,3,0,0,2,0,0,0,1.0
2025-05-13,Kansas City Royals,Houston Astros,25-19,1.0,21-20,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
2025-05-13,Athletics,Los Angeles Dodgers,22-20,11.0,27-15,1.0,0,0,0,0,2,1,0,0,4,0,0,0,2,0,1,0,2,0,0.0
2025-05-13,Pittsburgh Pirates,New York Mets,14-29,1.0,28-15,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0
2025-05-13,St. Louis Cardinals,Philadelphia Phillies,23-19,,24-17,,,,,,,,,,,,,,,,,,,,
2025-05-13,Los Angeles Angels,San Diego Padres,17-24,4.0,26-15,6.0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,2,1.0
2025-05-13,Arizona Diamondbacks,San Francisco Giants,22-21,6.0,25-18,10.0,3,0,0,4,0,0,0,0,0,3,0,0,1,0,0,3,2,0,1.0
2025-05-13,New York Yankees,Seattle Mariners,24-18,1.0,23-18,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2025-05-13,Colorado Rockies,Texas Rangers,7-35,1.0,22-21,4.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2025-05-13,Tampa Bay Rays,Toronto Blue Jays,19-22,11.0,20-21,9.0,0,0,0,0,4,2,0,1,0,0,1,0,1,1,0,3,5,2,0.0
2025-05-14,Washington Nationals,Atlanta Braves,18-26,5.0,21-22,4.0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,1.0
2025-05-14,Minnesota Twins,Baltimore Orioles,22-20,6.0,15-25,3.0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,2,0,0.0
2025-05-14,Minnesota Twins,Baltimore Orioles,23-20,8.0,15-26,6.0,1,0,2,0,1,6,0,0,1,0,0,0,0,0,3,0,0,0,1.0
2025-05-14,Miami Marlins,Chicago Cubs,16-26,3.0,25-19,1.0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-14,Chicago White Sox,Cincinnati Reds,14-29,4.0,20-24,2.0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0.0
